participant_id,study_condition,gender,age,cue,valence,response,response_position,response_level,timestamp,time_diff_sec,response_translated,sentiment_label,sentiment_score
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,ungewöhnlich,,nicht die Regel,1,2,2025-11-24 10:25:29.703,72.5360000133514,not the rule,NEGATIVE,-0.9934697151184082
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,ungewöhnlich,,neu,2,2,2025-11-24 10:25:40.875,83.7079999446869,new,POSITIVE,0.9612094759941101
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,ungewöhnlich,,skepsis,3,2,2025-11-24 10:25:59.800,102.632999897003,skepticism,NEGATIVE,-0.9960198998451233
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,ungewöhnlich,,unvertraut,4,2,2025-11-24 10:26:12.563,115.395999908447,unfamiliar,NEGATIVE,-0.9984462857246399
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,ungewöhnlich,,ablehnend,5,2,2025-11-24 10:26:20.676,123.509000062943,dismissive,NEGATIVE,-0.9992327690124512
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,fehlerhaft,,nicht ausgereift,1,2,2025-11-24 10:26:30.207,133.039999961853,not mature,NEGATIVE,-0.9994390606880188
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,fehlerhaft,,unpersönlich,2,2,2025-11-24 10:26:55.286,158.118999958038,impersonal,NEGATIVE,-0.9969071745872498
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,fehlerhaft,,sachlich,3,2,2025-11-24 10:27:04.471,167.303999900818,factual,POSITIVE,0.9883595705032349
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,fehlerhaft,,irritierend,4,2,2025-11-24 10:27:16.517,179.349999904633,irritating,NEGATIVE,-0.9984801411628723
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,fehlerhaft,,leicht auszutrickesen,5,2,2025-11-24 10:27:27.931,190.763999938965,easy to trick,POSITIVE,0.9959456324577332
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,rein logisch,,statistisch,1,2,2025-11-24 10:27:42.677,205.509999990463,statistical,NEGATIVE,-0.9868950843811035
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,rein logisch,,qualifikationen,2,2,2025-11-24 10:27:52.412,215.244999885559,qualifications,POSITIVE,0.9139909744262695
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,rein logisch,,unbestechlich,3,2,2025-11-24 10:28:01.564,224.396999835968,incorruptible,POSITIVE,0.9979896545410156
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,rein logisch,,analytisch,4,2,2025-11-24 10:28:10.034,232.866999864578,analytical,POSITIVE,0.98240065574646
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,rein logisch,,unvoreingenommen,5,2,2025-11-24 10:28:30.457,253.289999961853,unbiased,POSITIVE,0.9979984164237976
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,distanziert,,unpersönlich,1,2,2025-11-24 10:28:43.042,265.875,impersonal,NEGATIVE,-0.9969071745872498
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,distanziert,,fremd,2,2,2025-11-24 10:28:54.353,277.1859998703,foreign,NEGATIVE,-0.9138000011444092
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,distanziert,,gefühllos,3,2,2025-11-24 10:28:59.885,282.71799993515,insensitive,NEGATIVE,-0.9993982315063477
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,distanziert,,kalt,4,2,2025-11-24 10:29:02.755,285.588000059128,cold,POSITIVE,0.9930717349052429
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,distanziert,,blöd,5,2,2025-11-24 10:29:13.584,296.417000055313,stupid,NEGATIVE,-0.9992740750312805
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,blödsinn,,unstimmig,1,2,2025-11-24 10:29:22.218,305.050999879837,inconsistent,NEGATIVE,-0.9994814991950989
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,blödsinn,,fehleranfällig,2,2,2025-11-24 10:29:26.066,308.898999929428,prone to errors,NEGATIVE,-0.995566189289093
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,blödsinn,,ungenau,3,2,2025-11-24 10:29:29.888,312.720999956131,inaccurate,NEGATIVE,-0.9994704127311707
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,blödsinn,,unausgereift,4,2,2025-11-24 10:29:51.209,334.042000055313,immature,NEGATIVE,-0.9988043308258057
69156afae8918e584cb58ac2,PersonnelSelection,male,37.0,blödsinn,,kompliziert,5,2,2025-11-24 10:29:59.813,342.645999908447,complicated,NEGATIVE,-0.9991894364356995
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,Diagnostic,6.0,effizient,1,1,2025-11-24 10:31:41.275,0.0,efficient,POSITIVE,0.9985657334327698
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,Diagnostic,3.0,mutig,2,1,2025-11-24 10:31:45.269,3.99399995803833,brave,POSITIVE,0.9974498152732849
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,Diagnostic,6.0,zeitsparend,3,1,2025-11-24 10:31:50.087,8.81199979782105,time-saving,POSITIVE,0.9982540011405945
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,Diagnostic,5.0,vermutlich gut,4,1,2025-11-24 10:32:02.421,21.1459999084473,probably good,POSITIVE,0.9959543943405151
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,Diagnostic,5.0,akzeptabel,5,1,2025-11-24 10:32:09.985,28.7099997997284,acceptable,POSITIVE,0.9907535314559937
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,effizient,,viele informationen,1,2,2025-11-24 10:33:10.790,89.5149998664856,a lot of information,POSITIVE,0.9977594614028931
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,effizient,,keine langen recherchen,2,2,2025-11-24 10:33:24.975,103.699999809265,no long research,NEGATIVE,-0.994429349899292
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,effizient,,individuelle erfahrung fehlt,3,2,2025-11-24 10:33:45.394,124.118999958038,individual experience is missing,NEGATIVE,-0.9987263083457947
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,effizient,,gute objektivität,4,2,2025-11-24 10:33:55.031,133.755999803543,good objectivity,POSITIVE,0.9987138509750366
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,effizient,,schlechte subjektivität,5,2,2025-11-24 10:34:02.808,141.532999992371,poor subjectivity,NEGATIVE,-0.9994200468063354
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,mutig,,risiko besteht,1,2,2025-11-24 10:34:14.736,153.460999965668,risk exists,NEGATIVE,-0.9608262777328491
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,mutig,,fehldiagnosen problematisch,2,2,2025-11-24 10:34:44.184,182.908999919891,misdiagnoses problematic,NEGATIVE,-0.9992596507072449
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,mutig,,rechtliche probleme,3,2,2025-11-24 10:34:49.237,187.961999893189,legal issues,NEGATIVE,-0.9954131245613098
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,mutig,,fortschritt ist wagnis,4,2,2025-11-24 10:35:06.385,205.109999895096,progress is a gamble,NEGATIVE,-0.9917723536491394
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,mutig,,vorreiter,5,2,2025-11-24 10:35:13.261,211.985999822617,pioneer,POSITIVE,0.9973964691162109
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,zeitsparend,,ressourcen sparen,1,2,2025-11-24 10:35:27.246,225.970999956131,save resources,POSITIVE,0.9863194227218628
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,zeitsparend,,mitarbeiter entlasten,2,2,2025-11-24 10:35:31.680,230.40499997139,relieve employees,NEGATIVE,-0.9963427186012268
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,zeitsparend,,budget senken,3,2,2025-11-24 10:35:43.912,242.636999845505,reduce budget,NEGATIVE,-0.9900385141372681
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,zeitsparend,,kosten senken,4,2,2025-11-24 10:35:49.058,247.782999992371,reduce costs,POSITIVE,0.9970009922981262
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,zeitsparend,,schnellere diagnosen,5,2,2025-11-24 10:36:01.172,259.896999835968,faster diagnoses,POSITIVE,0.9983208775520325
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,vermutlich gut,,nicht 100% sicher,1,2,2025-11-24 10:36:23.409,282.133999824524,not 100% certain,NEGATIVE,-0.9986652135848999
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,vermutlich gut,,eher optimistisch,2,2,2025-11-24 10:36:32.267,290.991999864578,rather optimistic,NEGATIVE,-0.9826871752738953
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,vermutlich gut,,prognose nicht einfach,3,2,2025-11-24 10:36:50.378,309.102999925613,forecast not easy,NEGATIVE,-0.9969736337661743
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,vermutlich gut,,annehmbare risiken,4,2,2025-11-24 10:36:57.552,316.276999950409,acceptable risks,POSITIVE,0.9975622892379761
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,vermutlich gut,,vorteile > nachteile,5,2,2025-11-24 10:37:09.228,327.952999830246,advantages > disadvantages,POSITIVE,0.9982835054397583
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,akzeptabel,,ältere generationen widerstand,1,2,2025-11-24 10:37:33.299,352.023999929428,older generations resistance,NEGATIVE,-0.989520788192749
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,akzeptabel,,akzeptanz bei jüngeren,2,2,2025-11-24 10:37:53.267,371.991999864578,acceptance among younger,POSITIVE,0.9972099661827087
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,akzeptabel,,müsste sich bewehren,3,2,2025-11-24 10:38:08.619,387.343999862671,would have to prove itself,NEGATIVE,-0.9933317303657532
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,akzeptabel,,kritiker schnell überzeugbar ,4,2,2025-11-24 10:38:18.510,397.234999895096,critics easily convinced,POSITIVE,0.994110643863678
6914ede06fc0e510d6cbba1b,Diagnostic,male,31.0,akzeptabel,,schnell unersetzlich,5,2,2025-11-24 10:38:23.838,402.56299996376,quickly irreplaceable,NEGATIVE,-0.9947693943977356
610700f4f9547087ee11e1ca,Migration,female,29.0,Migration,7.0,Sinnvoll,1,1,2025-11-24 10:55:51.844,0.0,sensible,POSITIVE,0.9937739372253418
610700f4f9547087ee11e1ca,Migration,female,29.0,Migration,7.0,Sicherheit,2,1,2025-11-24 10:55:55.596,3.7519998550415,safety,POSITIVE,0.994440495967865
610700f4f9547087ee11e1ca,Migration,female,29.0,Migration,7.0,Unvoreingenommenheit,3,1,2025-11-24 10:56:03.610,11.7659997940064,impartiality,NEGATIVE,-0.993302583694458
610700f4f9547087ee11e1ca,Migration,female,29.0,Migration,2.0,Bias,4,1,2025-11-24 10:56:05.771,13.9269998073578,bias,NEGATIVE,-0.9970811009407043
610700f4f9547087ee11e1ca,Migration,female,29.0,Migration,7.0,Menschlich,5,1,2025-11-24 10:56:09.567,17.7229998111725,human,POSITIVE,0.9914519786834717
610700f4f9547087ee11e1ca,Migration,female,29.0,Sinnvoll,,Prüfung,1,2,2025-11-24 10:56:39.774,47.9299998283386,review,POSITIVE,0.9759932160377502
610700f4f9547087ee11e1ca,Migration,female,29.0,Sinnvoll,,Vorsicht,2,2,2025-11-24 10:56:42.804,50.9599997997284,caution,NEGATIVE,-0.9887248873710632
610700f4f9547087ee11e1ca,Migration,female,29.0,Sinnvoll,,Risikomanagement,3,2,2025-11-24 10:56:47.792,55.9479999542236,risk management,POSITIVE,0.9956381916999817
610700f4f9547087ee11e1ca,Migration,female,29.0,Sinnvoll,,Kalkuliertheit,4,2,2025-11-24 10:56:59.792,67.9479999542236,calculatedness,NEGATIVE,-0.990278422832489
610700f4f9547087ee11e1ca,Migration,female,29.0,Sinnvoll,,Nutzen,5,2,2025-11-24 10:57:08.396,76.5519998073578,benefit,POSITIVE,0.9949742555618286
610700f4f9547087ee11e1ca,Migration,female,29.0,Sicherheit,,Fairness,1,2,2025-11-24 10:57:19.403,87.5590000152588,fairness,POSITIVE,0.9896796941757202
610700f4f9547087ee11e1ca,Migration,female,29.0,Sicherheit,,Fehlervermeidung,2,2,2025-11-24 10:57:38.955,107.110999822617,error prevention,POSITIVE,0.9983497858047485
610700f4f9547087ee11e1ca,Migration,female,29.0,Sicherheit,,Überprüfung,3,2,2025-11-24 10:57:45.762,113.917999982834,verification,POSITIVE,0.9712226986885071
610700f4f9547087ee11e1ca,Migration,female,29.0,Sicherheit,,Fehlerquellen,4,2,2025-11-24 10:57:50.929,119.084999799728,sources of error,NEGATIVE,-0.9915024042129517
610700f4f9547087ee11e1ca,Migration,female,29.0,Sicherheit,,Voreingenommenheit,5,2,2025-11-24 10:57:54.511,122.666999816895,prejudice,NEGATIVE,-0.9916759729385376
610700f4f9547087ee11e1ca,Migration,female,29.0,Unvoreingenommenheit,,Training,1,2,2025-11-24 10:58:01.886,130.041999816895,training,POSITIVE,0.9700729846954346
610700f4f9547087ee11e1ca,Migration,female,29.0,Unvoreingenommenheit,,Programmieren,2,2,2025-11-24 10:58:05.785,133.940999984741,programming,POSITIVE,0.9610389471054077
610700f4f9547087ee11e1ca,Migration,female,29.0,Unvoreingenommenheit,,Technologie,3,2,2025-11-24 10:58:10.876,139.031999826431,technology,NEGATIVE,-0.5599156022071838
610700f4f9547087ee11e1ca,Migration,female,29.0,Unvoreingenommenheit,,Fehlerhaftigkeit,4,2,2025-11-24 10:58:13.967,142.12299990654,faultiness,NEGATIVE,-0.9984971284866333
610700f4f9547087ee11e1ca,Migration,female,29.0,Unvoreingenommenheit,,Gleichheit,5,2,2025-11-24 10:58:21.884,150.039999961853,equality,POSITIVE,0.9873156547546387
610700f4f9547087ee11e1ca,Migration,female,29.0,Bias,,Fehleranfälligkeit,1,2,2025-11-24 10:58:30.850,159.005999803543,susceptibility to errors,NEGATIVE,-0.9966424703598022
610700f4f9547087ee11e1ca,Migration,female,29.0,Bias,,Rassismus,2,2,2025-11-24 10:58:38.194,166.349999904633,racism,NEGATIVE,-0.9956153631210327
610700f4f9547087ee11e1ca,Migration,female,29.0,Bias,,Sexismus,3,2,2025-11-24 10:58:43.629,171.784999847412,sexism,NEGATIVE,-0.9939213991165161
610700f4f9547087ee11e1ca,Migration,female,29.0,Bias,,Ageism,4,2,2025-11-24 10:58:48.647,176.802999973297,ageism,NEGATIVE,-0.9921144247055054
610700f4f9547087ee11e1ca,Migration,female,29.0,Bias,,Einzelfall,5,2,2025-11-24 10:58:53.630,181.786000013351,individual case,POSITIVE,0.9921857714653015
610700f4f9547087ee11e1ca,Migration,female,29.0,Menschlich,,Recht,1,2,2025-11-24 10:58:58.090,186.24599981308,right,NEGATIVE,-0.9782017469406128
610700f4f9547087ee11e1ca,Migration,female,29.0,Menschlich,,Asylrecht,2,2,2025-11-24 10:59:22.900,211.055999994278,right of asylum,POSITIVE,0.9805857539176941
610700f4f9547087ee11e1ca,Migration,female,29.0,Menschlich,,Ausnahmefall,3,2,2025-11-24 10:59:34.891,223.046999931335,exceptional case,POSITIVE,0.9982799291610718
610700f4f9547087ee11e1ca,Migration,female,29.0,Menschlich,,Statistik,4,2,2025-11-24 10:59:38.140,226.296000003815,statistics,POSITIVE,0.7275843620300293
610700f4f9547087ee11e1ca,Migration,female,29.0,Menschlich,,Nächstenliebe,5,2,2025-11-24 10:59:44.710,232.865999937058,charity,POSITIVE,0.9896486401557922
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,AutonomousWeapons,5.0,dunkelgrün,1,1,2025-11-24 10:46:43.674,0.0,dark green,NEGATIVE,-0.9947010278701782
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,AutonomousWeapons,4.0,Rotorblätter,2,1,2025-11-24 10:46:59.555,15.8810000419617,rotor blades,NEGATIVE,-0.9707456231117249
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,AutonomousWeapons,1.0,Krieg,3,1,2025-11-24 10:47:09.754,26.0799999237061,war,NEGATIVE,-0.9866725206375122
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,AutonomousWeapons,5.0,Steppe,4,1,2025-11-24 10:47:21.818,38.1440000534058,steppe,POSITIVE,0.9872417449951172
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,AutonomousWeapons,2.0,Gefahr,5,1,2025-11-24 10:47:30.731,47.0569999217987,danger,NEGATIVE,-0.9941835999488831
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,dunkelgrün,,Armeekleidung,1,2,2025-11-24 10:48:48.485,124.8109998703,army clothing,NEGATIVE,-0.9538782835006714
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,dunkelgrün,,Panzer,2,2,2025-11-24 10:48:51.829,128.15499997139,tank,NEGATIVE,-0.9975899457931519
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,dunkelgrün,,matte Lackeirung,3,2,2025-11-24 10:49:02.933,139.259000062943,matte finish,NEGATIVE,-0.9823346138000488
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,dunkelgrün,,tarnen,4,2,2025-11-24 10:49:14.541,150.866999864578,camouflage,NEGATIVE,-0.9848784804344177
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,dunkelgrün,,Netz,5,2,2025-11-24 10:49:16.742,153.068000078201,net,NEGATIVE,-0.917252779006958
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Rotorblätter,,schwarz,1,2,2025-11-24 10:49:36.477,172.802999973297,black,NEGATIVE,-0.9834269285202026
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Rotorblätter,,Bewegung,2,2,2025-11-24 10:49:49.742,186.068000078201,movement,POSITIVE,0.9946961402893066
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Rotorblätter,,Bedrängnis,3,2,2025-11-24 10:49:58.604,194.930000066757,distress,NEGATIVE,-0.9928594827651978
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Rotorblätter,,Fliegen,4,2,2025-11-24 10:50:10.004,206.329999923706,flies,POSITIVE,0.9857429265975952
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Rotorblätter,,Geräuschd,5,2,2025-11-24 10:50:17.182,213.507999897003,noise,NEGATIVE,-0.9972711205482483
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Krieg,,Gefahr,1,2,2025-11-24 10:50:30.759,227.085000038147,danger,NEGATIVE,-0.9941835999488831
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Krieg,,NGST,2,2,2025-11-24 10:50:32.335,228.661000013351,NGST,NEGATIVE,-0.6177259683609009
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Krieg,,Bedrohung,3,2,2025-11-24 10:50:50.581,246.90700006485,threat,NEGATIVE,-0.9921213388442993
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Krieg,,Tod,4,2,2025-11-24 10:50:54.191,250.516999959946,death,NEGATIVE,-0.9937735199928284
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Krieg,,Hilflosigkeit,5,2,2025-11-24 10:51:18.274,274.599999904633,helplessness,NEGATIVE,-0.9976050853729248
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Steppe,,Weite,1,2,2025-11-24 10:51:24.136,280.461999893189,vastness,NEGATIVE,-0.9889439344406128
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Steppe,,Übersicht,2,2,2025-11-24 10:51:32.352,288.677999973297,overview,POSITIVE,0.9896298050880432
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Steppe,,Flachland,3,2,2025-11-24 10:51:51.441,307.766999959946,plain,NEGATIVE,-0.9982890486717224
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Steppe,,Ruhe,4,2,2025-11-24 10:52:13.316,329.641999959946,calm,POSITIVE,0.997633695602417
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Steppe,,Menschen,5,2,2025-11-24 10:52:43.186,359.512000083923,people,NEGATIVE,-0.7492156624794006
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Gefahr,,Krieg,1,2,2025-11-24 10:53:04.387,380.713000059128,war,NEGATIVE,-0.9866725206375122
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Gefahr,,Verlust,2,2,2025-11-24 10:53:27.315,403.641000032425,loss,NEGATIVE,-0.997718870639801
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Gefahr,,Distanz,3,2,2025-11-24 10:54:01.155,437.480999946594,distance,NEGATIVE,-0.9722514748573303
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Gefahr,,Blut,4,2,2025-11-24 10:54:09.469,445.795000076294,blood,NEGATIVE,-0.9734047055244446
691599bbb045698162b8cd17,AutonomousWeapons,female,46.0,Gefahr,,Schüsse,5,2,2025-11-24 10:54:23.956,460.28200006485,shots,NEGATIVE,-0.710981011390686
69173e80b7e15e89380c6773,CriticalInfrastructure,male,30.0,CriticalInfrastructure,4.0,Kabel,1,1,2025-11-24 10:56:41.066,0.0,cable,NEGATIVE,-0.9861271381378174
69173e80b7e15e89380c6773,CriticalInfrastructure,male,30.0,CriticalInfrastructure,6.0,Fachpersonal,2,1,2025-11-24 10:56:47.858,6.79200005531311,specialist staff,POSITIVE,0.995301365852356
69173e80b7e15e89380c6773,CriticalInfrastructure,male,30.0,CriticalInfrastructure,3.0,Roboter,3,1,2025-11-24 10:56:53.521,12.4549999237061,robot,NEGATIVE,-0.9960119724273682
69173e80b7e15e89380c6773,CriticalInfrastructure,male,30.0,CriticalInfrastructure,4.0,Server,4,1,2025-11-24 10:56:59.082,18.0160000324249,server,NEGATIVE,-0.9579320549964905
69173e80b7e15e89380c6773,CriticalInfrastructure,male,30.0,CriticalInfrastructure,4.0,IT Unternehmen,5,1,2025-11-24 10:57:08.706,27.6400001049042,IT company,POSITIVE,0.9492914080619812
69173e80b7e15e89380c6773,CriticalInfrastructure,male,30.0,Kabel,,Verbindungen,1,2,2025-11-24 10:57:48.651,67.585000038147,connections,POSITIVE,0.9943374991416931
69173e80b7e15e89380c6773,CriticalInfrastructure,male,30.0,Kabel,,Mehrfachstecker,2,2,2025-11-24 10:57:57.251,76.1849999427795,power strip,NEGATIVE,-0.959364116191864
69173e80b7e15e89380c6773,CriticalInfrastructure,male,30.0,Kabel,,Kabelbinder,3,2,2025-11-24 10:58:04.987,83.9210000038147,cable tie,NEGATIVE,-0.9821453094482422
69173e80b7e15e89380c6773,CriticalInfrastructure,male,30.0,Kabel,,Strom,4,2,2025-11-24 10:58:10.827,89.760999917984,electricity,NEGATIVE,-0.9413778781890869
69173e80b7e15e89380c6773,CriticalInfrastructure,male,30.0,Kabel,,Hohe Kosten,5,2,2025-11-24 10:58:15.821,94.7550001144409,high costs,NEGATIVE,-0.9993966817855835
69173e80b7e15e89380c6773,CriticalInfrastructure,male,30.0,Fachpersonal,,Ausbildung,1,2,2025-11-24 10:58:27.469,106.403000116348,training,POSITIVE,0.9700729846954346
69173e80b7e15e89380c6773,CriticalInfrastructure,male,30.0,Fachpersonal,,Erfahrung,2,2,2025-11-24 10:58:30.371,109.305000066757,experience,POSITIVE,0.9953617453575134
